time,open,high,low,close,volume
2023-03-20,53.00,53.20,51.40,52.80,3363500
2023-03-21,52.80,53.40,51.60,52.80,1767309
2023-03-22,52.60,52.90,52.10,52.80,1798006
2023-03-23,52.20,52.80,52.10,52.80,2074275
2023-03-24,52.80,53.70,52.50,53.30,831551
2023-03-27,53.30,53.80,52.80,53.30,702791
2023-03-28,53.30,53.60,53.20,53.40,783785
2023-03-29,53.50,53.60,52.90,53.50,586147
2023-03-30,53.50,54.90,53.40,53.70,994908
2023-03-31,53.60,55.20,53.60,55.00,2620659
2023-04-03,55.90,58.80,55.60,58.00,4855219
2023-04-04,58.50,58.70,56.80,56.80,1873373
2023-04-05,56.70,56.70,55.00,55.50,1975351
2023-04-06,56.40,56.40,54.50,54.50,2066461
2023-04-07,55.00,55.00,53.40,54.40,2380942
2023-04-10,54.50,54.60,53.30,53.80,2146135
2023-04-11,53.70,53.70,52.80,53.60,1848162
2023-04-12,53.30,53.50,52.60,53.10,3647130
2023-04-13,53.10,53.50,52.70,53.00,1921142
2023-04-14,53.20,53.50,52.70,52.90,1664261
2023-04-17,52.90,53.00,52.40,52.90,1758658
2023-04-18,52.90,52.90,52.40,52.80,1756337
2023-04-19,52.60,52.70,52.30,52.60,1746672
2023-04-20,52.50,52.70,52.20,52.60,1217699
2023-04-21,52.60,52.70,52.10,52.70,1699992
2023-04-24,52.70,52.70,52.20,52.60,1496627
2023-04-25,52.80,52.80,51.80,52.50,2717851
2023-04-26,52.40,52.40,51.70,51.90,1836987
2023-04-27,51.80,51.80,50.50,50.50,3597812
2023-04-28,50.60,52.10,50.60,52.10,2242703
2023-05-04,52.10,52.10,51.10,51.30,1499378
2023-05-05,50.90,51.40,50.60,50.70,1299514
2023-05-08,50.70,50.90,50.50,50.90,1338752
2023-05-09,50.90,51.00,50.40,50.60,1114436
2023-05-10,50.80,50.80,50.40,50.60,1070093
2023-05-11,50.70,50.70,50.30,50.50,1191201
2023-05-12,50.70,51.90,50.50,51.70,2093909
2023-05-15,54.90,54.90,54.00,54.40,4523393
2023-05-16,54.60,54.80,52.80,52.90,2624245
2023-05-17,52.90,53.80,52.50,53.20,2169972
2023-05-18,53.60,53.80,53.00,53.20,2080586
2023-05-19,53.40,53.40,52.10,52.50,1934303
2023-05-22,52.50,52.70,51.90,52.10,1857211
2023-05-23,52.20,53.50,52.20,52.60,2021009
2023-05-24,52.80,52.80,52.30,52.60,1291275
2023-05-25,52.60,52.70,52.20,52.60,1454432
2023-05-26,52.40,52.50,52.00,52.00,1594510
2023-05-29,52.00,52.90,52.00,52.70,1382409
2023-05-30,52.70,52.90,52.30,52.40,1316559
2023-05-31,52.40,52.40,52.00,52.00,2433098
2023-06-01,52.00,52.20,51.60,52.00,1528292
2023-06-02,52.00,52.30,51.90,52.00,1732748
2023-06-05,52.10,52.50,52.00,52.10,1826290
2023-06-06,52.20,53.20,52.20,53.20,2121567
2023-06-07,53.30,53.60,52.60,52.80,1657766
2023-06-08,52.80,53.00,52.40,52.40,1437545
2023-06-09,52.50,52.60,52.20,52.30,820401
2023-06-12,52.50,53.40,52.50,53.40,1713480
2023-06-13,53.70,54.30,53.30,54.10,2113725
2023-06-14,54.10,54.70,53.80,53.80,2244674
2023-06-15,53.80,54.50,53.30,53.50,2116777
2023-06-16,53.80,54.00,52.60,53.50,3881247
2023-06-19,53.80,53.80,52.10,52.10,2317886
2023-06-20,52.00,52.50,51.90,52.00,1465724
2023-06-21,52.10,52.40,51.70,52.40,2072812
2023-06-22,52.70,52.80,52.00,52.40,1628084
2023-06-23,52.10,52.30,51.90,52.00,2179786
2023-06-26,52.10,52.70,51.90,52.20,1525987
2023-06-27,52.20,53.00,52.20,52.40,2489564
2023-06-28,52.60,52.70,52.00,52.20,1895175
2023-06-29,52.20,52.40,51.80,51.80,1629424
2023-06-30,51.80,51.90,51.00,51.00,1745122
2023-07-03,51.50,51.70,51.10,51.10,1867937
2023-07-04,51.50,51.50,51.10,51.30,1360815
2023-07-05,51.40,51.60,50.90,51.00,2480776
2023-07-06,51.00,51.40,50.40,50.40,2602584
2023-07-07,50.50,50.60,50.00,50.10,2943357
2023-07-10,50.50,51.20,50.20,50.90,3347583
2023-07-11,51.00,51.30,50.80,50.80,1930185
2023-07-12,51.10,51.90,50.80,51.40,2297942
2023-07-13,51.50,52.00,51.20,51.50,1895478
2023-07-14,51.80,51.80,51.00,51.40,2015747
2023-07-17,51.60,53.10,51.40,52.90,4608596
2023-07-18,53.00,53.10,52.60,52.70,2093493
2023-07-19,52.90,52.90,52.10,52.10,1818238
2023-07-20,52.10,52.60,51.60,52.00,1895148
2023-07-21,52.00,52.30,51.60,52.10,2326086
2023-07-24,52.20,52.60,51.80,52.00,2623551
2023-07-25,52.10,52.20,51.50,51.50,3805339
2023-07-26,51.40,51.90,51.00,51.00,4122874
2023-07-27,51.00,51.50,50.80,51.10,3933883
2023-07-28,51.10,51.60,50.90,51.50,3551550
2023-07-31,55.10,55.10,54.60,55.10,10568791
2023-08-01,58.80,58.90,58.00,58.90,12267009
2023-08-02,59.00,59.90,58.10,58.30,12356610
2023-08-03,58.30,59.50,58.00,58.20,7526045
2023-08-04,59.00,62.20,59.00,62.20,21219751
2023-08-07,63.50,64.30,62.40,63.90,8098179
2023-08-08,64.00,67.50,63.60,67.00,11064274
2023-08-09,67.00,67.80,65.70,65.80,9776179
2023-08-10,66.30,68.40,66.10,67.90,7903503
2023-08-11,72.60,72.60,72.10,72.60,23104312
2023-08-14,74.90,75.40,71.50,73.30,12716864
2023-08-15,73.00,73.30,70.70,70.70,14772842
2023-08-16,75.60,75.60,75.40,75.60,19421060
2023-08-17,75.60,76.60,71.90,71.90,22255051
2023-08-18,69.10,70.00,66.90,66.90,26634404
2023-08-21,66.00,66.10,63.30,65.80,22413378
2023-08-22,67.00,67.10,62.80,64.50,13127398
2023-08-23,69.00,69.00,65.00,65.00,20349686
2023-08-24,65.70,65.80,62.60,64.20,16622901
2023-08-25,65.20,66.70,63.30,63.50,17908873
2023-08-28,65.00,66.70,64.50,64.70,16721500
2023-08-29,65.70,65.90,63.20,63.40,20657140
2023-08-30,63.00,63.00,60.60,62.00,24564665
2023-08-31,62.50,64.10,62.00,62.10,14991365
2023-09-05,62.50,63.90,61.70,62.30,13068213
2023-09-06,62.40,62.50,60.80,61.60,19418722
2023-09-07,62.00,62.50,60.80,60.80,16136689
2023-09-08,60.50,60.60,59.10,59.10,28234328
2023-09-11,60.10,61.40,59.10,59.10,16375076
2023-09-12,59.80,60.50,59.10,60.30,15075195
2023-09-13,60.80,61.40,59.10,59.20,16330581
2023-09-14,59.10,59.30,55.50,55.50,26884676
2023-09-15,56.00,56.30,53.20,53.60,18970872
2023-09-18,53.60,53.60,52.40,53.00,11472018
2023-09-19,53.50,53.90,51.50,51.70,12803860
2023-09-20,52.00,53.50,51.70,53.50,11808929
2023-09-21,53.80,53.80,52.20,52.20,8515472
2023-09-22,51.50,51.60,49.80,50.00,17468108
2023-09-25,50.10,50.40,46.50,46.50,16856481
2023-09-26,46.00,46.75,44.55,45.00,15129033
2023-09-27,44.60,45.25,44.05,45.20,8902297
2023-09-28,45.20,45.30,44.10,45.00,6894827
2023-09-29,45.20,48.15,45.15,46.85,13579034
2023-10-02,47.00,47.55,46.50,46.90,5091726
2023-10-03,45.90,46.00,43.85,44.50,12910252
2023-10-04,44.50,46.30,44.05,46.10,6723806
2023-10-05,46.20,46.40,44.80,45.60,5364953
2023-10-06,45.90,46.25,45.00,45.95,6196767
2023-10-09,46.00,46.05,45.20,45.20,4894479
2023-10-10,45.60,46.15,44.90,44.90,5867539
2023-10-11,45.05,45.45,45.00,45.45,3632517
2023-10-12,46.00,47.30,45.80,46.50,7717107
2023-10-13,46.05,46.45,45.55,46.10,5061629
2023-10-16,46.05,46.05,45.00,45.00,4845213
2023-10-17,45.00,45.15,44.00,44.00,4849933
2023-10-18,44.05,44.55,41.50,43.80,8879923
2023-10-19,43.80,43.90,42.40,43.20,5388681
2023-10-20,43.00,43.35,41.85,43.35,5957984
2023-10-23,43.35,43.40,42.60,43.40,4903735
2023-10-24,43.20,43.50,42.90,43.45,2825454
2023-10-25,44.20,45.30,43.85,44.70,6230181
2023-10-26,42.90,42.95,41.60,41.60,15118463
2023-10-27,41.65,41.80,38.70,41.60,14012908
2023-10-30,41.30,41.55,39.75,41.50,6066004
2023-10-31,41.05,41.55,40.45,40.50,5942625
2023-11-01,39.70,40.50,39.45,40.40,4624083
2023-11-02,40.50,41.50,39.65,41.45,6052872
2023-11-03,41.70,42.10,41.25,41.60,4099829
2023-11-06,41.95,42.30,41.65,42.10,4298392
2023-11-07,41.80,42.15,41.25,42.05,4225925
2023-11-08,41.90,43.05,41.60,43.00,4754624
2023-11-09,44.00,45.70,44.00,45.40,7317098
2023-11-10,45.00,45.20,44.40,44.95,5107737
2023-11-13,45.05,45.05,44.45,44.80,3957149
2023-11-14,44.95,45.50,44.50,44.95,3848817
2023-11-15,45.40,45.60,44.90,45.40,6210937
2023-11-16,45.40,45.40,44.85,45.10,2344000
2023-11-17,45.20,45.20,42.15,42.20,11582521
2023-11-20,40.90,42.80,40.90,42.70,4308309
2023-11-21,43.05,43.15,42.05,42.60,2855950
2023-11-22,42.95,43.00,41.85,42.00,3802678
2023-11-23,42.00,42.60,41.30,41.30,3305235
2023-11-24,41.35,41.50,40.60,41.35,3531149
2023-11-27,41.30,42.20,41.30,41.85,2797486
2023-11-28,41.85,42.50,41.60,42.40,2475131
2023-11-29,42.40,42.65,42.30,42.55,2054168
2023-11-30,42.50,42.85,41.75,41.75,3468773
2023-12-01,42.05,42.20,41.85,42.10,2304371
2023-12-04,42.10,43.00,42.10,42.95,3574455
2023-12-05,42.95,43.15,42.60,42.80,3629966
2023-12-06,42.50,43.00,42.50,42.80,2343866
2023-12-07,42.80,43.20,41.90,42.80,4456617
2023-12-08,42.60,43.05,42.55,42.95,2655052
2023-12-11,43.25,44.35,43.25,44.05,5298706
2023-12-12,44.05,44.40,44.00,44.25,2777999
2023-12-13,44.10,44.35,43.20,43.90,3978030
2023-12-14,43.95,44.05,43.45,43.80,3045113
2023-12-15,43.70,43.95,43.05,43.70,6068694
2023-12-18,43.70,43.95,43.05,43.20,2347367
2023-12-19,43.30,43.30,42.30,43.20,2816581
2023-12-20,42.95,43.45,42.85,43.25,1761694
2023-12-21,43.00,43.30,42.80,43.20,1892061
2023-12-22,43.20,43.35,42.75,43.15,2002652
2023-12-25,43.10,43.55,43.00,43.40,1979879
2023-12-26,43.40,43.75,43.35,43.55,1766330
2023-12-27,43.65,43.95,43.60,43.60,1851342
2023-12-28,43.60,44.60,43.60,44.45,4075667
2023-12-29,44.65,44.85,44.45,44.60,2172536
2024-01-02,44.95,44.95,44.00,44.00,2284931
2024-01-03,43.50,44.15,43.50,44.15,2277071
2024-01-04,44.15,44.40,43.80,44.15,2340552
2024-01-05,44.15,44.20,43.90,44.10,1483990
2024-01-08,44.45,44.75,44.10,44.35,2537739
2024-01-09,44.30,44.40,43.90,43.90,1606614
2024-01-10,43.90,44.05,43.20,43.60,2678758
2024-01-11,43.60,44.00,43.40,43.65,1667559
2024-01-12,43.50,43.50,42.70,43.00,2971794
2024-01-15,43.50,43.50,43.05,43.05,1457599
2024-01-16,43.00,43.25,42.85,43.15,1437992
2024-01-17,43.15,43.45,42.95,43.20,1880531
2024-01-18,43.00,43.50,43.00,43.35,1726203
2024-01-19,43.35,43.45,43.15,43.30,2906906
2024-01-22,43.50,43.50,43.15,43.30,1694115
2024-01-23,43.40,43.40,42.90,43.10,2213543
2024-01-24,43.20,43.25,42.90,43.15,1695959
2024-01-25,43.10,43.10,42.80,42.80,1156705
2024-01-26,42.70,43.00,42.65,42.80,1809396
2024-01-29,42.80,42.85,42.40,42.65,1818669
2024-01-30,42.65,42.80,42.50,42.70,1334887
2024-01-31,42.70,42.80,42.10,42.50,2741896
2024-02-01,42.45,42.50,42.05,42.35,2198185
2024-02-02,42.35,42.50,42.05,42.10,1983722
2024-02-05,42.20,42.20,41.80,42.20,2695220
2024-02-06,42.25,42.35,41.90,42.30,1596415
2024-02-07,42.30,42.40,42.00,42.40,1597298
2024-02-15,42.50,42.80,42.20,42.55,1937352
2024-02-16,42.55,44.15,42.50,43.95,4997596
2024-02-19,44.30,47.00,44.30,47.00,16653816
2024-02-20,48.00,49.35,47.90,48.50,8987903
2024-02-21,48.55,48.55,47.10,47.25,6658534
2024-02-22,47.25,47.70,47.00,47.60,4027415
2024-02-23,47.95,47.95,45.20,45.20,9887996
2024-02-26,45.35,45.75,44.30,44.60,5096811
2024-02-27,44.80,45.65,44.35,45.15,4374017
2024-02-28,45.90,46.40,45.25,45.60,3374436
2024-02-29,46.00,46.15,45.00,45.00,4021847
2024-03-01,45.00,45.60,44.85,45.25,2986239
2024-03-04,45.30,45.75,45.15,45.25,3742869
2024-03-05,45.20,45.50,45.00,45.30,3156457
2024-03-06,45.30,46.85,45.20,45.30,4657669
2024-03-07,45.60,45.85,45.35,45.60,2469235
2024-03-08,46.00,46.00,44.80,44.80,3902115
2024-03-11,44.90,45.25,44.35,44.35,3457455
2024-03-12,44.35,44.60,44.05,44.15,2840004
2024-03-13,44.25,45.00,44.10,45.00,2241005
2024-03-14,45.20,46.85,45.00,45.95,6026937
2024-03-15,45.90,46.00,44.40,44.40,4816578
2024-03-18,44.85,46.20,43.90,46.10,7739070
2024-03-19,46.20,47.30,45.60,47.00,7834465
2024-03-20,46.80,47.00,45.80,46.50,4699233
2024-03-21,46.50,46.85,45.90,46.50,3529613
2024-03-22,46.50,46.70,46.05,46.60,5202615
2024-03-25,46.60,47.40,46.15,46.85,4742980
2024-03-26,47.00,47.20,46.60,47.05,3482260
2024-03-27,47.05,47.30,46.70,47.05,4206598
2024-03-28,47.05,47.95,46.90,47.60,4643059
2024-03-29,47.85,47.90,47.30,47.65,3527781
2024-04-01,47.65,48.10,47.35,47.85,4455197
2024-04-02,47.00,47.90,46.50,47.80,4821769
2024-04-03,47.50,47.85,47.20,47.75,4263220
2024-04-04,47.25,47.95,47.25,47.85,4125125
2024-04-05,47.45,47.95,47.30,47.80,3385682
2024-04-08,48.00,48.00,47.35,47.70,2951317
2024-04-09,47.60,47.70,47.00,47.70,3504936
2024-04-10,47.70,48.65,47.65,48.50,5167251
2024-04-11,48.25,48.55,47.75,48.30,3401529
2024-04-12,48.35,48.70,48.15,48.45,3011703
2024-04-15,48.00,48.20,46.00,47.00,5603162
2024-04-16,47.00,47.00,44.65,46.40,4798093
2024-04-17,46.50,46.50,44.50,45.00,3014738
2024-04-19,43.60,44.00,42.60,42.60,3678561
2024-04-22,42.65,43.00,41.70,42.00,3224414
2024-04-23,42.45,42.45,41.00,41.00,2701228
2024-04-24,41.10,41.95,41.10,41.60,1585787
2024-04-25,41.70,42.35,41.30,42.00,1519881
2024-04-26,41.95,44.45,41.90,44.45,2701183
2024-05-02,44.00,44.40,43.60,44.40,1598981
2024-05-03,44.60,44.90,44.00,44.45,1317425
2024-05-06,44.45,44.75,43.85,44.75,1527085
2024-05-07,45.35,45.35,44.50,45.00,1055748
2024-05-08,45.10,45.40,44.30,45.40,1715664
2024-05-09,45.40,46.00,45.05,45.40,1417786
2024-05-10,45.40,45.70,44.50,45.00,1170076
2024-05-13,45.30,45.35,44.35,45.00,1714839
2024-05-14,48.10,48.10,46.05,46.05,5270017
2024-05-15,46.20,46.75,46.00,46.35,1360467
2024-05-16,46.60,47.15,46.20,46.75,2786528
2024-05-17,46.75,46.90,46.25,46.85,2170875
2024-05-20,47.00,47.55,46.35,46.70,3230491
2024-05-21,47.00,47.70,46.45,46.45,3339305
2024-05-22,46.35,46.90,45.50,45.50,3154087
2024-05-23,45.25,45.90,44.75,45.55,2653781
2024-05-24,45.15,45.60,44.15,44.95,3719560
2024-05-27,44.95,45.25,44.45,45.05,1715599
2024-05-28,45.00,45.30,44.45,45.05,2256983
2024-05-29,45.05,45.20,44.25,44.40,2585924
2024-05-30,44.40,44.50,43.15,43.15,2390475
2024-05-31,43.50,44.60,43.30,43.55,1667310
2024-06-03,43.80,44.60,43.80,43.95,1539213
2024-06-04,44.30,44.55,44.00,44.10,1466478
2024-06-05,44.10,44.75,44.10,44.20,1614098
2024-06-06,44.30,44.35,43.70,43.70,1827520
2024-06-07,43.90,44.00,43.20,43.50,1685408
2024-06-10,43.50,43.90,43.40,43.45,1584674
2024-06-11,43.30,43.45,42.55,43.20,4839697
2024-06-12,42.80,43.50,42.50,43.30,2295361
2024-06-13,43.30,43.50,42.90,43.20,2146182
2024-06-14,43.20,43.25,42.00,42.00,2722732
2024-06-17,42.60,42.95,42.00,42.00,2064171
2024-06-18,42.30,42.95,42.10,42.10,1834877
2024-06-19,42.35,42.45,41.45,41.50,3277993
2024-06-20,41.55,41.80,41.35,41.45,2359994
2024-06-21,41.45,41.65,41.15,41.65,2687452
2024-06-24,41.65,42.30,41.10,41.10,2810231
2024-06-25,41.15,42.00,41.15,41.20,1599910
2024-06-26,41.30,41.70,41.15,41.20,1921541
2024-06-27,41.10,41.40,41.00,41.00,1313587
2024-06-28,41.10,41.35,40.90,41.20,1788564
2024-07-01,41.40,41.40,41.05,41.35,905835
2024-07-02,41.40,41.75,41.30,41.60,1495437
2024-07-03,41.60,41.65,41.25,41.35,1139867
2024-07-04,41.50,41.70,41.30,41.40,1215987
2024-07-05,41.40,41.45,41.10,41.40,1446715
2024-07-08,41.40,41.40,40.35,40.40,3511161
2024-07-09,40.50,40.95,40.15,40.80,2290196
2024-07-10,40.95,40.95,40.60,40.60,1238833
2024-07-11,40.90,41.75,40.70,41.10,2749970
2024-07-12,41.70,42.80,41.65,41.75,3317424
2024-07-15,41.75,42.25,41.30,41.35,970281
2024-07-16,41.35,41.70,40.70,41.05,1867633
2024-07-17,41.00,41.00,40.15,40.60,2657081
2024-07-18,40.60,40.60,40.15,40.55,2144188
2024-07-19,40.70,41.10,40.30,40.75,1752254
2024-07-22,40.75,41.00,40.20,40.75,1778871
2024-07-23,40.75,40.85,40.40,40.85,1448852
2024-07-24,40.80,41.00,40.45,40.90,1659144
2024-07-25,41.30,42.60,40.85,41.60,4341151
2024-07-26,41.90,42.15,41.25,41.60,1378853
2024-07-29,41.60,41.60,40.75,41.60,2667677
2024-07-30,41.95,42.20,41.00,42.20,2428372
2024-07-31,42.30,42.30,41.55,42.30,2600868
2024-08-01,42.10,42.30,41.50,42.10,3282396
2024-08-02,42.15,42.20,40.80,42.00,2216999
2024-08-05,41.00,41.65,40.40,41.30,3946744
2024-08-06,41.50,41.55,40.55,41.30,1724522
2024-08-07,41.75,43.50,41.75,42.35,5320796
2024-08-08,42.05,42.20,41.65,41.80,1544923
2024-08-09,41.80,42.00,41.20,41.20,2268925
2024-08-12,41.10,41.20,40.60,40.60,1809232
2024-08-13,40.65,41.20,40.65,40.70,1401421
2024-08-14,40.75,41.20,40.75,40.80,1378949
2024-08-15,41.00,41.15,40.80,40.80,1215645
2024-08-16,40.90,41.60,40.90,41.15,2309086
2024-08-19,41.30,41.55,41.05,41.15,1647068
2024-08-20,41.15,42.20,41.00,41.70,3039720
2024-08-21,41.60,42.00,41.50,41.85,1666812
2024-08-22,41.85,42.35,41.55,41.55,2382375
2024-08-23,41.60,42.00,41.50,41.55,1750499
2024-08-26,41.65,42.35,41.65,42.15,2501840
2024-08-27,42.10,45.10,42.10,45.10,12764874
2024-08-28,45.50,46.10,44.40,44.40,4940674
2024-08-29,44.25,44.80,44.05,44.20,3213217
2024-08-30,44.55,45.20,44.20,44.20,3402689
2024-09-04,43.60,44.30,43.30,44.00,3201891
2024-09-05,44.55,45.95,44.40,45.05,4525019
2024-09-06,45.35,45.35,44.60,44.65,2504643
2024-09-09,44.20,44.50,43.45,43.70,4813565
2024-09-10,43.70,43.90,42.60,43.00,4605546
2024-09-11,42.65,43.00,42.10,43.00,3100811
2024-09-12,43.05,43.25,42.55,42.90,2168455
2024-09-13,42.90,42.95,42.50,42.90,1528342
2024-09-16,42.70,43.60,42.05,42.05,2007657
2024-09-17,42.05,43.20,42.05,42.90,2239274
2024-09-18,42.90,43.30,42.65,42.65,2749621
2024-09-19,42.80,43.20,42.70,42.90,2241321
2024-09-20,43.00,43.65,42.30,42.30,3928381
2024-09-23,42.90,42.90,42.35,42.35,1715004
2024-09-24,42.40,42.65,42.35,42.55,1440365
2024-09-25,42.75,42.90,42.40,42.60,3722530
2024-09-26,42.60,43.10,42.60,42.60,2770560
2024-09-27,42.90,42.90,42.45,42.50,2742859
2024-09-30,42.40,42.60,42.00,42.00,2927542
2024-10-01,42.05,42.75,42.05,42.30,1917447
2024-10-02,42.35,42.40,42.05,42.05,1528683
2024-10-03,42.10,42.45,41.35,41.35,3467194
2024-10-04,41.35,41.35,40.90,41.00,2146881
2024-10-07,41.10,41.55,40.85,40.85,1655562
2024-10-08,41.05,41.05,40.60,40.90,2652281
2024-10-09,41.05,41.60,41.00,41.60,1212013
2024-10-10,41.60,41.65,41.30,41.40,1473434
2024-10-11,41.40,41.95,41.35,41.80,1711832
2024-10-14,42.50,43.40,42.15,42.15,4269106
2024-10-15,42.25,42.50,41.55,41.65,1849949
2024-10-16,41.50,41.80,41.45,41.50,1212195
2024-10-17,41.75,41.80,41.45,41.55,1031970
2024-10-18,41.70,42.20,41.70,41.80,1176381
2024-10-21,41.85,42.90,41.85,42.25,2222103
2024-10-22,42.60,42.60,42.20,42.20,2048252
2024-10-23,42.70,44.30,42.70,43.20,5019864
2024-10-24,43.00,43.10,42.05,42.05,2058500
2024-10-25,42.20,42.30,41.55,41.55,2050397
2024-10-28,41.60,41.75,41.45,41.45,1475845
2024-10-29,41.50,41.70,41.30,41.35,1286477
2024-10-30,41.45,41.70,40.80,41.00,2028990
2024-10-31,41.40,41.70,41.05,41.55,1829419
2024-11-01,41.55,41.60,41.10,41.20,1341319
2024-11-04,41.40,41.50,41.05,41.20,1346740
2024-11-05,41.20,41.30,41.05,41.30,964121
2024-11-06,41.50,42.00,41.40,41.80,1523242
2024-11-07,42.00,42.25,41.70,41.70,1174467
2024-11-08,41.80,41.80,41.00,41.05,2194671
2024-11-11,41.05,41.15,40.65,40.80,1947111
2024-11-12,41.00,41.50,40.50,40.55,2489601
2024-11-13,40.85,41.15,40.50,40.60,2044038
2024-11-14,40.65,41.30,40.60,40.70,1970600
2024-11-15,40.65,41.05,40.55,40.55,2312053
2024-11-18,40.55,40.85,40.35,40.40,1894584
2024-11-19,40.40,40.70,40.35,40.35,1860806
2024-11-20,40.20,40.65,40.15,40.35,1842525
2024-11-21,40.35,40.60,40.30,40.35,1993329
2024-11-22,40.35,40.85,40.30,40.45,1339086
2024-11-25,40.45,41.00,40.45,41.00,1917291
2024-11-26,41.00,41.30,41.00,41.05,1233109
2024-11-27,41.05,41.05,40.75,40.75,993580
2024-11-28,41.10,41.20,40.70,40.70,1118651
2024-11-29,40.65,40.75,40.50,40.50,1967848
2024-12-02,40.55,40.95,40.30,40.35,2067802
2024-12-03,40.40,40.60,40.25,40.40,1875102
2024-12-04,40.40,40.40,39.80,40.00,2495623
2024-12-05,40.80,41.00,40.30,40.85,3372467
2024-12-06,40.85,42.30,40.75,41.85,5333439
2024-12-09,42.10,42.85,41.85,41.85,3348648
2024-12-10,41.85,41.90,41.20,41.20,2356318
2024-12-11,41.20,41.40,40.90,41.30,2171374
2024-12-12,41.30,41.35,40.90,40.90,2149810
2024-12-13,40.75,40.90,40.60,40.80,1953741
2024-12-16,40.80,40.90,40.60,40.70,1161340
2024-12-17,40.70,40.80,40.55,40.55,1332060
2024-12-18,40.55,40.85,40.55,40.60,852659
2024-12-19,40.30,40.40,40.10,40.30,2489852
2024-12-20,40.30,40.50,40.25,40.50,1571034
2024-12-23,40.50,40.85,40.50,40.60,1001922
2024-12-24,40.50,40.60,40.35,40.60,1335894
2024-12-25,40.60,41.05,40.55,40.65,1909813
2024-12-26,40.70,41.00,40.65,40.65,879287
2024-12-27,40.70,40.90,40.55,40.55,1499184
2024-12-30,40.35,40.60,40.30,40.55,1416801
2024-12-31,40.55,40.60,40.30,40.55,1786031
2024-01-02,44.95,44.95,44.00,44.00,2284931
2024-01-03,43.50,44.15,43.50,44.15,2277071
2024-01-04,44.15,44.40,43.80,44.15,2340552
2024-01-05,44.15,44.20,43.90,44.10,1483990
2024-01-08,44.45,44.75,44.10,44.35,2537739
2024-01-09,44.30,44.40,43.90,43.90,1606614
2024-01-10,43.90,44.05,43.20,43.60,2678758
2024-01-11,43.60,44.00,43.40,43.65,1667559
2024-01-12,43.50,43.50,42.70,43.00,2971794
2024-01-15,43.50,43.50,43.05,43.05,1457599
2024-01-16,43.00,43.25,42.85,43.15,1437992
2024-01-17,43.15,43.45,42.95,43.20,1880531
2024-01-18,43.00,43.50,43.00,43.35,1726203
2024-01-19,43.35,43.45,43.15,43.30,2906906
2024-01-22,43.50,43.50,43.15,43.30,1694115
2024-01-23,43.40,43.40,42.90,43.10,2213543
2024-01-24,43.20,43.25,42.90,43.15,1695959
2024-01-25,43.10,43.10,42.80,42.80,1156705
2024-01-26,42.70,43.00,42.65,42.80,1809396
